oper_num,oper_nm,apprvl_dt,sign_dt,cntry_cd,cntry_nm,publc_sts_nm,sector_cd,sector_nm,subsector_cd,subsector_nm,oper_typ_cd,opertyp_nm,objtv,orig_apprvd_useq_amnt,totl_cost_orig,loc_cntrprt,lending_typ_nm,modality_cd,modality_nm,facility_typ_cd,facility_typ_nm,envmntl_clssfctn_cd,envmntl_clssfctn_nm,lending_instrmnt_cd,lending_instrmnt_nm,lending_typ_cd,sts_cd
RG-T1511,Acreditación de Programas de Arquitectura y de Ingenieria en CA,2008-11-25T00:00,2009-01-26T00:00,RG,Regional,Cerrado,ED,EDUCACION,ED-SUP,EDUCACION SUPERIOR,TCP,Cooperación Técnica,"Cumplimiento del Convenio para el ejercicio de las profesionesuniversitarias en Centroamérica, para el reconocimiento de grados y títulos y favorecer lamovilidad académica y profesional.",500000.000,741665.00,241665.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1512,Programa de competitividad para la fruticultura en Centroamerica,2008-11-18T00:00,2009-03-12T00:00,RG,Regional,Cerrado,TD,COMERCIO,TD,COMERCIO,TCP,Cooperación Técnica,El propósito del proyecto es la preparación y adopción de un marco de cooperación regional para fomentar la competitividad de la fruticultura en América Central (el bien público regional).,800000.000,1234000.00,434000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1513,Sistema Gestión recursos pesqueros Corredor Marino del Pacífico Este Tropical,2008-11-19T00:00,2009-03-26T00:00,RG,Regional,Cerrado,PA,MEDIO AMBIENTE Y DESASTRES NATURALE,PA-BIO,CONSERVACIÓN DE LA BIODIVERSIDAD Y DE ZONAS PROTEGIDAS,TCP,Cooperación Técnica,"La producción del Bien Público Regional traerá beneficios económicos a los pescadores de la región, tantoartesanales como industriales, ya que la estrategia impulsará un ordenamiento regional del recursopesquero, que permitirá un aprovechamiento más eficiente y de menor impacto, así como la continuidad demediano y largo plazo de la actividad.",800000.000,925000.00,125000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1514,"Marco Regional de Protección, Monitoreo y Reg de Trabajadores Migrantes ALCA",2008-12-17T00:00,2009-04-27T00:00,RG,Regional,Cerrado,IS,INVERSIONES SOCIALES,IS-EMP,RECURSOS HUMANOS Y DESARROLLO DE LA FUERZA LABORAL,TCP,Cooperación Técnica,"El objetivo general del proyecto consiste en el Marco Regional que contribuya a laformulación y ejecución de políticas públicas que regulen, controlen y protejan los derechos de los trabajadores migrantes en la región. Su objetivo específico es el desarrollo de instrumentos de política pública adecuados para el cumplimiento de las normativas migratorias, laborales y de seguridad social, que hacen a la protección del trabajador migrante en zonas de frontera. El beneficio asociado al consumo de este BPR consiste, en contribuir a mejorar las condicionesde los trabajadores migrantes, particularmente en las áreas de frontera, acompañando así el proceso de integración de la región.",900000.000,1439000.00,539000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1515,Facilidad de Asesoría en Resolución de Disputas Inversionistas-Estado,2008-10-30T00:00,2008-12-10T00:00,RG,Regional,Cerrado,TD,COMERCIO,TD,COMERCIO,TCP,Cooperación Técnica,Plan de acción estratégico para establecer una facilidad de asesoría para asistir a países cuando surjan disputas entre el estado e inversionistas.,300000.000,380000.00,80000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1516,Sistema de Información Energética Regional,2008-10-17T00:00,2008-11-11T00:00,RG,Regional,Cerrado,EN,ENERGIA,EN-INS,FORTALECIMIENTO INSTITUCIONAL Y CREACIÓN DE CAPACIDAD EN MATERIA DE ENERGÍA,TCP,Cooperación Técnica,"Los países dispondrán de un marco regulatorio que garantice la recolección y latransparencia de su información energética.- Los países tendrán a su disposición una metodología estándar de referencia,para generar, administrar, transferir y compartir su información estadísticaenergética.- La existencia de información energética centralizada, accesible, actualizada yconfiable a nivel regional, facilitará la planificación, formulación de políticaspúblicas y toma de decisiones en el sector energético, mediante estudiostécnicos comparativos que efectúe cada país.",750000.000,1112240.00,362240.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1517,Mecanismo de Certificación Profesional en Control y Fiscalización Pública,2008-12-15T00:00,2009-05-11T00:00,RG,Regional,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-PUB,REFORMA Y APOYO AL SECTOR PUBLICO,TCP,Cooperación Técnica,"El objetivo del BPR está enfocado hacia la creación de estándares armonizados ysu aplicación en el proceso de supervisión / auditoría por parte de los EFS. Creandoasí, una fuerza de trabajo competitiva e impulsada por un liderazgo innovador, conlos conocimientos técnicos y prestigio internacional que la faculten para verificar eluso transparente de los recursos provenientes de convenios internacionales, yproducir resultados de calidad, ajustados a los más altos estándaresinternacionales.",400000.000,575000.00,175000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1518,Sistema Coordinación de Información Territorial Reducción Riesgos Desastres Nat.,2008-11-19T00:00,2009-02-26T00:00,RG,Regional,Cerrado,PA,MEDIO AMBIENTE Y DESASTRES NATURALE,PA-DRM,GESTIÓN INTEGRADA DEL RIESGO DE DESASTRES,TCP,Cooperación Técnica,Promover la creación de un Sistema de Coordinación Regional para el Monitoreo y Alertamiento de Amenazas Naturales y la Gestión del Riesgo en la Región Mesoamericana.,800000.000,1286480.00,486480.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1521,Reformas Legales e Institucionales para la Implementación de TLCs,2008-03-19T00:00,2008-03-19T00:00,RG,Regional,Cerrado,TD,COMERCIO,TD,COMERCIO,TCP,Cooperación Técnica,Los objetivos del proyecto son: (a) analizar el proceso de implementación de acuerdos comerciales en Chile. Extraer las lecciones aprendidas respecto de las reformas legales e institucionales y traducir dichas experiencias en un marco ejemplar que pueda ser imitado por otros países de Latinoamérica y (b) identificar aquellas áreas en las que el Banco pueda prestar asistencia técnica en comercio a aquellos países de la región que están actualmente inmersos en procesos de implementación.,149613.000,195002.00,45389.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1522,Especialista Japonés en Gestión de Riesgos de Desastres,2008-03-21T00:00,2008-03-21T00:00,RG,Regional,Cerrado,PA,MEDIO AMBIENTE Y DESASTRES NATURALE,PA-DRM,GESTIÓN INTEGRADA DEL RIESGO DE DESASTRES,TCP,Cooperación Técnica,Traer las capacidades técnicas y de la dirección para apoyar la implementación del plan de acción del banco y para consolidar la capacidad de la institución de resolver con éxito sus objetivos. El especialista japonés propuesto será un recurso central para el banco en realizar un subconjunto de las tareas dominantes del plan.,139500.000,139500.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1524,Apoyo a la Preparación de la Estrategia de País de Argentina y Paraguay,2008-02-29T00:00,2008-02-29T00:00,RG,Regional,Cerrado,EN,ENERGIA,EN-INS,FORTALECIMIENTO INSTITUCIONAL Y CREACIÓN DE CAPACIDAD EN MATERIA DE ENERGÍA,TCP,Cooperación Técnica,"Objetivos de la operación: i) el apoyo a las reformas institucionales, estructurales y económicas (sostenibilidad institucional, económica, financiera, ambiental, social y política); ii) el desarrollo de patrones de producción y consumo de energía eficientes y a la vez ambientalmente sostenibles (sostenibilidad ambiental); iii) la movilización de capital para el financiamiento del sector (sostenibilidad financiera); y iv) la integración de los mercados energéticos de la región.",111169.000,111169.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1525,Seguridad Ciudadana y Prevención de la Violencia en el Caribe,2008-07-08T00:00,2008-07-08T00:00,RG,Regional,Cerrado,IS,INVERSIONES SOCIALES,IS-SEC,SEGURIDAD CUIDADANA,TCP,Cooperación Técnica,NULL,300000.000,325000.00,25000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1526,Preparación de Estudios de Caso de Proyectos Financiados por el BID,2008-03-17T00:00,2008-03-17T00:00,RG,Regional,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,TCP,Cooperación Técnica,Los objetivos de esta Cooperación Técnica consiste en: (i) financiar el diseño y preparación de 4 estudios de caso basados en proyectos financiados por el BID en el sector agua potable y saneamiento; y (ii) financiar la participación de las agencias ejecutoras y otros actors claves en la ejecución de esos proyectos en varios eventos internacionales para que presenten los estudios de caso.,149400.000,149400.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1527,Eficiencia y Transparencia en Operadores de Aguas Residuales,2008-09-24T00:00,2008-09-24T00:00,RG,Regional,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,TCP,Cooperación Técnica,NULL,730000.000,730000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1528,Proyecto para Preparar una Sociedad de Operadores de Agua en LAC,2008-03-07T00:00,2008-03-07T00:00,RG,Regional,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,TCP,Cooperación Técnica,"Financiar el diseño y la base estructural y funcional para la organización, establecimiento e implementación de WOPs en América Latina y el Caribe.",149000.000,149000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1529,Evaluación del Manejo de las Aguas Residuales en el Caribe,2008-03-04T00:00,2008-03-04T00:00,RG,Regional,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,TCP,Cooperación Técnica,NULL,150000.000,150000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1530,Promoción de Iniciativas de Desarrollo Económico Local en Centroamérica,2008-04-02T00:00,2008-04-02T00:00,RG,Regional,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-PYM,PYMES PEQUEñA Y MEDIANA EMPRESA,TCP,Cooperación Técnica,NULL,50000.000,50000.00,0.00,NSG,NULL,NULL,NULL,NULL,NULL,NULL,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,EXITED
RG-T1531,Participación MIPYME Centroamericana en Negociación Acuerdo Asociación CA Y UE,2008-05-19T00:00,2008-08-19T00:00,RG,Regional,Cerrado,TD,COMERCIO,TD,COMERCIO,TCP,Cooperación Técnica,"El objetivo general de este proyecto es facilitar la participación de la Micro, Pequeña y Mediana Empresa (MIPYME) centroamericana en el marco de las negociaciones con la Unión Europea (UE) con el propósito de generar oportunidades de comercio efectivas para el sector.",148250.000,148250.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1536,Evaluación Intermedia del Programa de Apoyo a la Innovación,2008-03-20T00:00,2008-03-20T00:00,RG,Regional,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-PYM,PYMES PEQUEñA Y MEDIANA EMPRESA,TCP,Cooperación Técnica,NULL,38884.000,38884.00,0.00,NSG,NULL,NULL,NULL,NULL,NULL,NULL,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,EXITED
RG-T1538,Establecimiento de Indicadores de Desempeño para Empresas de Agua en el Caribe,2008-12-16T00:00,NULL,RG,Regional,Cancelado,NULL,NULL,UND,NULL,TCP,Cooperación Técnica,"Los objetivos de la operación son asistir a las empresas prestadoras de servicios de agua potable en i) la mejora en el servicio de agua potable y saneamiento mediante el establecimiento de indicadores operacionales, institucionales y financieros para empresas del sector y ii) el desarrollo de medidas reguladoras, de manejo corporativo, y de manejo técnico y financiero mediante consultas entre operadores de agua potable.",105000.000,120000.00,15000.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1539,Creación de Valor a través de la Propiedad Intelectual,2008-03-20T00:00,2008-03-20T00:00,RG,Regional,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,TCP,Cooperación Técnica,NULL,104382.000,104382.00,0.00,NSG,NULL,NULL,NULL,NULL,NULL,NULL,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,EXITED
RG-T1540,Las Mujeres en el Poder: Fortaleciendo la Democracia Representativa,2008-05-30T00:00,2008-05-30T00:00,RG,Regional,Cerrado,IS,INVERSIONES SOCIALES,IS-GDI,IGUALDAD DE GÉNERO Y EMPODERAMIENTO DE LA MUJER,TCP,Cooperación Técnica,NULL,150000.000,150000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1541,Facilidad Regional para el Desarrollo de Programas de Seguros I,2008-12-17T00:00,2008-12-17T00:00,RG,Regional,Cerrado,FM,MERCADOS FINANCIEROS,FM-INS,DESARROLLO DE LOS MERCADOS DE SEGUROS,TCP,Cooperación Técnica,"El objetivo principal del Programa es apoyar el desarrollo de facilidades de seguro paramétrico para dos países miembros del COSEFIM a través del financiamiento de la primera fase del PDFSR. El propósito de esta primera fase es diseñar una propuesta operativa para el desarrollo de de facilidades de seguro paramétrico para dos países miembros del COSEFIM. La propuesta debe incluir modelos paramétricos y pólizas de seguros para riesgo de desastres para los dos países, así como los vehículos institucionales correspondientes.",1000000.000,1000000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1542,Apoyo a la Reunión Preparatoria HLF3 ACCRA en Colombia,2008-05-07T00:00,2008-05-07T00:00,RG,Regional,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,TCP,Cooperación Técnica,NULL,38900.000,38900.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1543,"Informalidad, Productividad y Pobreza",2008-07-31T00:00,2008-07-31T00:00,RG,Regional,Cerrado,IS,INVERSIONES SOCIALES,IS-EMP,RECURSOS HUMANOS Y DESARROLLO DE LA FUERZA LABORAL,TCP,Cooperación Técnica,NULL,450000.000,450000.00,0.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1545,VI Conferencia Interamericana sobre Responsabilidad Social de la Empresa,2008-06-25T00:00,2008-06-25T00:00,RG,Regional,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-CSC,RESPONSABILIDAD SOCIAL DE LAS EMPRESAS,TCP,Cooperación Técnica,NULL,150000.000,150000.00,0.00,NSG,NULL,NULL,NULL,NULL,NULL,NULL,MIF,Instrumento del Fondo Multilateral de Inversiones,NSG,EXITED
RG-T1547,Actualización de Información y Procedimientos Básicos Convergencia Comercial,2008-03-30T00:00,2008-03-30T00:00,RG,Regional,Cerrado,TD,COMERCIO,TD,COMERCIO,TCP,Cooperación Técnica,NULL,150000.000,150000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1548,Apoyo a la Implementación de Sistemas de Banca Móvil para los No-Bancarizados,2008-06-27T00:00,2008-06-27T00:00,RG,Regional,Cerrado,ST,CIENCIA Y TECNOLOGIA,ST-TEL,POLÍTICA PÚBLICA DE TELECOMUNICACIONES,TCP,Cooperación Técnica,NULL,500000.000,1010000.00,510000.00,SG,NULL,NULL,NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,NULL,NULL,SG,EXITED
RG-T1549,Mejores Prácticas para Controlar la Corrupción y Aumentar la Transparencia,2008-05-13T00:00,2008-05-13T00:00,RG,Regional,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-PUB,REFORMA Y APOYO AL SECTOR PUBLICO,TCP,Cooperación Técnica,"Estimular el cambio global de experiencia, metodologías, y lecciones aprendidas en controlar la corrupción y aumentar la transparencia, identificando oportunidades para intervenir en el fortalecimiento de instituciones de auditoría de América Latina y el Caribe.",70000.000,70000.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
RG-T1550,Apoyo a la Operación del Fondo de Actividades Anticorrupción,2008-04-24T00:00,2008-04-24T00:00,RG,Regional,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,TCP,Cooperación Técnica,"Asistencia Técnica para la operación del Fondo de actividades de Anticorrupción, contribuir a la cooperación regional entre los países miembros, y apoyar el conocimiento basado en las actividades financiadas por el fondo.",114880.000,114880.00,0.00,SG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SG,EXITED
